Host,Hop,Loss%,Snt,Last,Avg,Best,Wrst,StDev
quake-pa.googleapis.com,15.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
quake-pa.googleapis.com,16.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
quake-pa.googleapis.com,17.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
quake-pa.googleapis.com,18.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
quake-pa.googleapis.com,19.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
quake-pa.googleapis.com,20.0,0.0,10.0,21.29,68.34,20.15,463.86,139.09
www.avelinadenver.com,1.0,0.0,10.0,117.0,188.65,4.87,514.93,187.32
www.avelinadenver.com,2.0,0.0,10.0,7.45,131.55,4.69,392.04,136.94
www.avelinadenver.com,3.0,0.0,10.0,106.35,115.34,3.94,267.23,99.49
www.avelinadenver.com,4.0,0.0,10.0,26.92,86.9,26.92,167.47,56.27
www.avelinadenver.com,5.0,0.0,10.0,141.52,232.26,39.86,619.61,222.82
www.avelinadenver.com,6.0,0.0,10.0,25.07,238.97,25.07,618.89,214.24
www.avelinadenver.com,7.0,0.0,10.0,53.84,258.39,25.15,643.14,201.76
www.avelinadenver.com,8.0,0.0,10.0,34.89,282.18,34.89,669.88,231.83
dl.erlangyao.com,1.0,0.0,10.0,4.39,6.65,2.27,19.36,5.37
dl.erlangyao.com,2.0,0.0,10.0,13.38,6.81,2.69,14.46,4.48
dl.erlangyao.com,3.0,0.0,10.0,62.06,10.13,2.45,62.06,18.33
dl.erlangyao.com,4.0,0.0,10.0,28.45,37.7,26.57,56.78,11.11
dl.erlangyao.com,5.0,0.0,10.0,23.27,27.91,20.4,62.01,12.72
dl.erlangyao.com,6.0,0.0,10.0,21.32,23.38,19.42,29.52,3.35
ls.juplink.net,1.0,0.0,10.0,23.13,90.01,4.72,472.31,147.97
ls.juplink.net,2.0,0.0,10.0,687.86,159.53,3.42,687.86,230.25
ls.juplink.net,3.0,0.0,10.0,640.04,143.46,3.19,640.04,209.65
ls.juplink.net,4.0,0.0,10.0,612.06,175.59,26.15,612.06,178.31
ls.juplink.net,5.0,10.0,10.0,557.37,121.66,21.1,557.37,173.62
ls.juplink.net,6.0,10.0,10.0,510.4,142.03,21.89,510.4,158.09
ls.juplink.net,7.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
y.fa8y3.xyz,1.0,0.0,10.0,8.78,12.2,3.08,24.16,6.72
y.fa8y3.xyz,2.0,0.0,10.0,5.53,6.17,2.72,13.17,3.18
y.fa8y3.xyz,3.0,0.0,10.0,31.1,11.56,5.49,31.1,8.78
y.fa8y3.xyz,4.0,0.0,10.0,25.5,25.17,16.74,44.71,9.45
y.fa8y3.xyz,5.0,0.0,10.0,39.95,37.12,26.36,64.92,11.78
y.fa8y3.xyz,6.0,10.0,10.0,28.03,45.38,23.06,95.59,28.05
y.fa8y3.xyz,7.0,0.0,10.0,23.97,31.25,23.97,60.34,11.27
y.fa8y3.xyz,8.0,0.0,10.0,27.99,29.17,20.74,61.23,11.84
2f75e5f9c5a7.plgtvdezdb.net,1.0,0.0,10.0,4.28,11.36,4.28,30.59,8.57
2f75e5f9c5a7.plgtvdezdb.net,2.0,0.0,10.0,21.37,12.35,2.5,49.4,14.31
2f75e5f9c5a7.plgtvdezdb.net,3.0,0.0,10.0,6.71,15.99,3.43,78.96,23.08
2f75e5f9c5a7.plgtvdezdb.net,4.0,0.0,10.0,15.31,19.68,15.18,35.27,5.74
2f75e5f9c5a7.plgtvdezdb.net,5.0,0.0,10.0,42.45,41.51,26.83,62.52,13.73
2f75e5f9c5a7.plgtvdezdb.net,6.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
2f75e5f9c5a7.plgtvdezdb.net,7.0,0.0,10.0,21.94,33.23,21.59,65.74,16.11
2f75e5f9c5a7.plgtvdezdb.net,8.0,0.0,10.0,201.19,218.49,192.3,289.07,35.85
2f75e5f9c5a7.plgtvdezdb.net,9.0,0.0,10.0,190.92,204.6,190.92,250.23,17.54
2f75e5f9c5a7.plgtvdezdb.net,10.0,0.0,10.0,200.54,216.52,199.34,280.14,24.24
2f75e5f9c5a7.plgtvdezdb.net,11.0,0.0,10.0,296.94,224.76,198.54,296.94,35.88
2f75e5f9c5a7.plgtvdezdb.net,12.0,0.0,10.0,227.04,210.31,194.99,247.42,18.7
2f75e5f9c5a7.plgtvdezdb.net,13.0,10.0,10.0,192.25,218.25,190.14,300.93,39.26
2f75e5f9c5a7.plgtvdezdb.net,14.0,0.0,10.0,276.75,226.34,201.27,284.1,30.54
app-b.ply-ldr-rfo6v4aqd6cqw84z.com,1.0,0.0,10.0,16.86,11.38,3.18,35.32,9.92
app-b.ply-ldr-rfo6v4aqd6cqw84z.com,2.0,0.0,10.0,5.57,9.5,1.8,25.51,7.82
app-b.ply-ldr-rfo6v4aqd6cqw84z.com,3.0,0.0,10.0,22.16,18.21,2.76,52.57,16.59
app-b.ply-ldr-rfo6v4aqd6cqw84z.com,4.0,0.0,10.0,14.33,20.16,14.33,35.71,6.86
app-b.ply-ldr-rfo6v4aqd6cqw84z.com,5.0,0.0,10.0,35.17,37.83,27.19,58.26,9.1
app-b.ply-ldr-rfo6v4aqd6cqw84z.com,6.0,0.0,10.0,71.71,36.57,22.02,71.71,15.08
app-b.ply-ldr-rfo6v4aqd6cqw84z.com,7.0,0.0,10.0,26.87,37.61,20.63,70.73,16.56
app-b.ply-ldr-rfo6v4aqd6cqw84z.com,8.0,0.0,10.0,28.96,26.82,20.83,33.94,3.9
instantmessaging-pa.googleapis.com,1.0,0.0,10.0,14.21,10.72,5.82,20.17,5.37
instantmessaging-pa.googleapis.com,2.0,0.0,10.0,12.55,8.23,2.78,19.04,5.98
instantmessaging-pa.googleapis.com,3.0,0.0,10.0,3.75,16.36,3.2,72.08,20.92
instantmessaging-pa.googleapis.com,4.0,0.0,10.0,34.1,34.35,25.54,49.47,7.86
instantmessaging-pa.googleapis.com,5.0,0.0,10.0,28.71,27.45,21.3,37.9,4.78
instantmessaging-pa.googleapis.com,6.0,0.0,10.0,27.33,23.56,19.59,29.0,3.74
instantmessaging-pa.googleapis.com,7.0,0.0,10.0,40.59,27.81,21.18,42.07,8.25
instantmessaging-pa.googleapis.com,8.0,0.0,10.0,24.82,26.5,20.49,38.87,6.55
instantmessaging-pa.googleapis.com,9.0,0.0,10.0,43.03,34.67,20.78,74.22,19.57
instantmessaging-pa.googleapis.com,10.0,0.0,10.0,32.7,30.3,20.68,45.66,8.0
instantmessaging-pa.googleapis.com,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
instantmessaging-pa.googleapis.com,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
instantmessaging-pa.googleapis.com,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
instantmessaging-pa.googleapis.com,14.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
instantmessaging-pa.googleapis.com,15.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
instantmessaging-pa.googleapis.com,16.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
instantmessaging-pa.googleapis.com,17.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
instantmessaging-pa.googleapis.com,18.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
instantmessaging-pa.googleapis.com,19.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
instantmessaging-pa.googleapis.com,20.0,0.0,10.0,26.36,28.13,21.46,47.08,8.45
nh162r8lww.wudftnbdmd.net,1.0,0.0,10.0,9.37,9.86,2.95,25.04,6.34
nh162r8lww.wudftnbdmd.net,2.0,0.0,10.0,9.89,14.7,4.18,58.39,16.34
nh162r8lww.wudftnbdmd.net,3.0,0.0,10.0,5.27,14.05,3.94,62.57,17.76
nh162r8lww.wudftnbdmd.net,4.0,0.0,10.0,24.04,28.34,14.47,58.5,15.24
nh162r8lww.wudftnbdmd.net,5.0,0.0,10.0,26.59,37.36,26.59,60.89,11.62
nh162r8lww.wudftnbdmd.net,6.0,0.0,10.0,26.75,32.85,25.18,77.07,15.79
nh162r8lww.wudftnbdmd.net,7.0,0.0,10.0,26.02,38.55,26.02,83.48,18.2
nh162r8lww.wudftnbdmd.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
nh162r8lww.wudftnbdmd.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
nh162r8lww.wudftnbdmd.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
nh162r8lww.wudftnbdmd.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
nh162r8lww.wudftnbdmd.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
nh162r8lww.wudftnbdmd.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
nh162r8lww.wudftnbdmd.net,14.0,0.0,10.0,23.61,26.41,20.35,37.96,6.36
ws01.juplink.net,1.0,0.0,10.0,4.74,7.6,2.04,18.66,6.12
ws01.juplink.net,2.0,0.0,10.0,4.18,13.17,4.18,29.85,8.37
ws01.juplink.net,3.0,0.0,10.0,7.47,8.2,3.02,19.02,5.22
ws01.juplink.net,4.0,0.0,10.0,35.16,30.39,26.8,35.16,2.99
ws01.juplink.net,5.0,0.0,10.0,67.64,28.26,20.36,67.64,14.15
ws01.juplink.net,6.0,0.0,10.0,29.22,31.87,23.47,57.54,10.05
ws01.juplink.net,7.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
iosapps.itunes.apple.com,1.0,0.0,10.0,83.71,17.94,5.08,83.71,23.83
iosapps.itunes.apple.com,2.0,0.0,10.0,3.16,14.23,3.16,51.73,13.98
iosapps.itunes.apple.com,3.0,0.0,10.0,3.97,10.6,2.44,36.35,9.96
iosapps.itunes.apple.com,4.0,0.0,10.0,48.51,38.8,25.64,99.06,22.38
iosapps.itunes.apple.com,5.0,0.0,10.0,20.39,30.94,20.39,53.32,11.82
iosapps.itunes.apple.com,6.0,0.0,10.0,21.33,38.8,19.62,140.14,36.06
iosapps.itunes.apple.com,7.0,0.0,10.0,39.27,32.09,20.25,55.56,11.33
gsp64-ssl.ls.apple.com,1.0,0.0,10.0,16.35,14.9,2.1,39.21,12.73
gsp64-ssl.ls.apple.com,2.0,0.0,10.0,3.37,10.18,3.14,31.14,10.53
gsp64-ssl.ls.apple.com,3.0,0.0,10.0,6.91,7.33,2.11,20.6,5.63
gsp64-ssl.ls.apple.com,4.0,0.0,10.0,14.96,17.12,13.39,24.91,3.53
gsp64-ssl.ls.apple.com,5.0,10.0,10.0,33.39,33.33,26.87,50.53,7.36
gsp64-ssl.ls.apple.com,6.0,0.0,10.0,29.98,44.37,25.9,170.49,44.54
gsp64-ssl.ls.apple.com,7.0,80.0,10.0,36.61,33.17,29.72,36.61,4.87
gsp64-ssl.ls.apple.com,8.0,90.0,10.0,100.88,100.88,100.88,100.88,0.0
gsp64-ssl.ls.apple.com,9.0,0.0,10.0,106.33,119.32,106.31,150.84,14.63
gsp64-ssl.ls.apple.com,10.0,0.0,10.0,105.63,102.61,94.7,116.76,6.03
gsp64-ssl.ls.apple.com,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
gsp64-ssl.ls.apple.com,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
gsp64-ssl.ls.apple.com,13.0,0.0,10.0,269.16,272.44,255.01,371.46,35.15
gsp64-ssl.ls.apple.com,14.0,0.0,10.0,266.7,266.82,259.75,280.44,7.35
gsp64-ssl.ls.apple.com,15.0,0.0,10.0,260.7,269.43,254.1,302.52,15.93
gsp64-ssl.ls.apple.com,16.0,0.0,10.0,259.81,261.81,254.57,271.35,6.62
gsp64-ssl.ls.apple.com,17.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
gsp64-ssl.ls.apple.com,18.0,10.0,10.0,253.44,261.7,253.44,272.25,6.25
gsp64-ssl.ls.apple.com,19.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
fisip.unila.ac.id,1.0,0.0,10.0,3.24,7.18,2.81,19.45,4.91
fisip.unila.ac.id,2.0,0.0,10.0,19.28,34.38,3.16,196.27,59.18
fisip.unila.ac.id,3.0,0.0,10.0,7.35,20.72,3.73,105.3,31.13
fisip.unila.ac.id,4.0,0.0,10.0,14.96,30.11,14.96,84.06,20.48
fisip.unila.ac.id,5.0,0.0,10.0,26.07,51.88,26.07,107.52,28.75
fisip.unila.ac.id,6.0,0.0,10.0,26.34,46.12,20.91,121.67,33.14
fisip.unila.ac.id,7.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
fisip.unila.ac.id,8.0,0.0,10.0,32.98,42.67,32.98,87.66,16.21
fisip.unila.ac.id,9.0,0.0,10.0,38.46,38.05,31.82,55.28,6.99
fisip.unila.ac.id,10.0,0.0,10.0,35.22,43.94,35.22,89.16,16.4
games.dhayxeqnylmaparu.net,1.0,0.0,10.0,2.97,145.28,2.97,608.57,216.59
games.dhayxeqnylmaparu.net,2.0,0.0,10.0,2.12,141.94,2.12,532.59,187.51
games.dhayxeqnylmaparu.net,3.0,0.0,10.0,3.42,149.79,3.23,463.13,165.95
games.dhayxeqnylmaparu.net,4.0,0.0,10.0,14.35,144.58,14.35,399.25,130.23
games.dhayxeqnylmaparu.net,5.0,0.0,10.0,30.84,168.57,27.38,593.02,182.1
games.dhayxeqnylmaparu.net,6.0,0.0,10.0,24.95,185.44,24.95,649.63,221.22
games.dhayxeqnylmaparu.net,7.0,0.0,10.0,26.21,204.8,26.21,608.75,241.74
games.dhayxeqnylmaparu.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
games.dhayxeqnylmaparu.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
games.dhayxeqnylmaparu.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
games.dhayxeqnylmaparu.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
games.dhayxeqnylmaparu.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
games.dhayxeqnylmaparu.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
games.dhayxeqnylmaparu.net,14.0,0.0,10.0,20.64,137.88,20.2,563.67,166.17
client.dhayxeqnylmaparu.net,1.0,0.0,10.0,2.15,2.97,1.96,4.08,0.79
client.dhayxeqnylmaparu.net,2.0,0.0,10.0,2.73,3.24,2.11,5.17,1.09
client.dhayxeqnylmaparu.net,3.0,0.0,10.0,3.34,3.06,2.07,4.48,0.87
client.dhayxeqnylmaparu.net,4.0,0.0,10.0,15.22,16.31,14.42,21.24,2.06
client.dhayxeqnylmaparu.net,5.0,0.0,10.0,27.71,27.27,25.56,29.31,1.2
client.dhayxeqnylmaparu.net,6.0,0.0,10.0,26.2,27.76,25.57,32.16,2.39
client.dhayxeqnylmaparu.net,7.0,0.0,10.0,40.95,28.69,25.93,40.95,4.46
client.dhayxeqnylmaparu.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
client.dhayxeqnylmaparu.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
client.dhayxeqnylmaparu.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
client.dhayxeqnylmaparu.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
client.dhayxeqnylmaparu.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
client.dhayxeqnylmaparu.net,13.0,0.0,10.0,20.11,21.5,19.63,25.41,2.02
client.dhayxeqnylmaparu.net,14.0,0.0,10.0,20.05,20.68,19.35,23.14,1.17
stats-collector.zprnnrkgtbfiiigm.net,1.0,0.0,10.0,7.37,5.35,2.78,7.71,1.62
stats-collector.zprnnrkgtbfiiigm.net,2.0,0.0,10.0,5.26,8.37,3.23,35.68,9.8
stats-collector.zprnnrkgtbfiiigm.net,3.0,0.0,10.0,3.67,4.56,3.67,5.75,0.77
stats-collector.zprnnrkgtbfiiigm.net,4.0,0.0,10.0,17.65,16.59,13.92,20.36,1.76
stats-collector.zprnnrkgtbfiiigm.net,5.0,0.0,10.0,26.01,31.84,26.01,44.39,6.81
stats-collector.zprnnrkgtbfiiigm.net,6.0,0.0,10.0,26.18,27.21,25.32,30.08,1.41
stats-collector.zprnnrkgtbfiiigm.net,7.0,0.0,10.0,29.96,30.21,25.65,39.71,4.68
stats-collector.zprnnrkgtbfiiigm.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
stats-collector.zprnnrkgtbfiiigm.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
stats-collector.zprnnrkgtbfiiigm.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
stats-collector.zprnnrkgtbfiiigm.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
stats-collector.zprnnrkgtbfiiigm.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
stats-collector.zprnnrkgtbfiiigm.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
stats-collector.zprnnrkgtbfiiigm.net,14.0,0.0,10.0,21.81,26.58,20.54,65.19,13.64
lcgs.fisip.unila.ac.id,1.0,0.0,10.0,5.61,4.72,3.57,7.33,1.15
lcgs.fisip.unila.ac.id,2.0,0.0,10.0,5.08,5.17,3.69,7.86,1.17
lcgs.fisip.unila.ac.id,3.0,0.0,10.0,5.96,6.98,4.11,15.86,4.19
lcgs.fisip.unila.ac.id,4.0,0.0,10.0,15.89,19.17,15.62,28.89,4.63
lcgs.fisip.unila.ac.id,5.0,0.0,10.0,27.41,29.49,25.65,39.56,3.75
lcgs.fisip.unila.ac.id,6.0,0.0,10.0,23.43,22.69,20.79,25.44,1.48
lcgs.fisip.unila.ac.id,7.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
lcgs.fisip.unila.ac.id,8.0,0.0,10.0,34.11,34.02,32.83,35.75,0.88
lcgs.fisip.unila.ac.id,9.0,0.0,10.0,33.23,33.5,32.37,36.52,1.3
lcgs.fisip.unila.ac.id,10.0,0.0,10.0,34.15,35.12,32.46,40.64,2.19
dga.dhayxeqnylmaparu.net,1.0,0.0,10.0,4.76,4.86,2.97,7.71,1.63
dga.dhayxeqnylmaparu.net,2.0,0.0,10.0,3.99,4.0,2.0,8.22,1.76
dga.dhayxeqnylmaparu.net,3.0,0.0,10.0,94.03,14.16,3.0,94.03,28.11
dga.dhayxeqnylmaparu.net,4.0,0.0,10.0,42.09,21.3,13.79,42.09,9.53
dga.dhayxeqnylmaparu.net,5.0,0.0,10.0,73.36,33.4,24.6,73.36,14.87
dga.dhayxeqnylmaparu.net,6.0,0.0,10.0,27.73,26.89,24.97,29.2,1.49
dga.dhayxeqnylmaparu.net,7.0,0.0,10.0,37.89,37.65,25.96,83.24,17.94
dga.dhayxeqnylmaparu.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.dhayxeqnylmaparu.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.dhayxeqnylmaparu.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.dhayxeqnylmaparu.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.dhayxeqnylmaparu.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.dhayxeqnylmaparu.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.dhayxeqnylmaparu.net,14.0,0.0,10.0,24.1,21.5,19.73,24.1,1.54
sg.api.io.mi.com,1.0,0.0,10.0,3.43,5.07,2.25,14.33,3.52
sg.api.io.mi.com,2.0,0.0,10.0,3.47,3.0,2.12,4.3,0.64
sg.api.io.mi.com,3.0,0.0,10.0,2.37,3.28,2.02,4.84,0.84
sg.api.io.mi.com,4.0,0.0,10.0,15.78,17.71,14.35,25.34,4.11
sg.api.io.mi.com,5.0,0.0,10.0,18.52,17.68,14.42,35.54,6.4
sg.api.io.mi.com,6.0,0.0,10.0,18.56,16.16,13.91,18.56,1.56
sg.api.io.mi.com,7.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
sg.api.io.mi.com,8.0,20.0,10.0,24.63,23.86,21.64,31.3,3.18
sg.api.io.mi.com,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
sg.api.io.mi.com,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
sg.api.io.mi.com,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
sg.api.io.mi.com,12.0,0.0,10.0,24.07,24.64,20.88,35.03,3.86
infinitedata-pa.googleapis.com,1.0,0.0,10.0,2.72,3.95,2.55,5.77,1.3
infinitedata-pa.googleapis.com,2.0,0.0,10.0,4.43,5.12,2.21,13.19,3.06
infinitedata-pa.googleapis.com,3.0,0.0,10.0,18.34,6.87,3.58,18.34,5.07
infinitedata-pa.googleapis.com,4.0,0.0,10.0,27.88,26.62,25.03,27.88,0.74
infinitedata-pa.googleapis.com,5.0,0.0,10.0,21.21,21.23,18.87,26.19,1.97
infinitedata-pa.googleapis.com,6.0,0.0,10.0,92.73,29.79,21.32,92.73,22.16
infinitedata-pa.googleapis.com,7.0,0.0,10.0,40.42,24.82,20.14,40.42,6.83
infinitedata-pa.googleapis.com,8.0,0.0,10.0,23.96,23.61,20.37,35.27,4.66
infinitedata-pa.googleapis.com,9.0,0.0,10.0,42.42,23.88,20.16,42.42,6.6
infinitedata-pa.googleapis.com,10.0,0.0,10.0,24.38,24.35,21.08,40.05,5.68
infinitedata-pa.googleapis.com,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
infinitedata-pa.googleapis.com,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
infinitedata-pa.googleapis.com,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
infinitedata-pa.googleapis.com,14.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
infinitedata-pa.googleapis.com,15.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
infinitedata-pa.googleapis.com,16.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
infinitedata-pa.googleapis.com,17.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
infinitedata-pa.googleapis.com,18.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
infinitedata-pa.googleapis.com,19.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
infinitedata-pa.googleapis.com,20.0,0.0,10.0,64.58,25.66,19.91,64.58,13.71
admnegara.fisip.unila.ac.id,1.0,0.0,10.0,7.72,5.0,2.62,7.72,1.37
admnegara.fisip.unila.ac.id,2.0,0.0,10.0,6.7,4.47,3.22,6.7,1.05
admnegara.fisip.unila.ac.id,3.0,0.0,10.0,4.58,4.61,3.0,6.63,1.02
admnegara.fisip.unila.ac.id,4.0,0.0,10.0,18.16,17.4,15.08,22.92,2.17
admnegara.fisip.unila.ac.id,5.0,0.0,10.0,28.91,30.79,27.31,48.18,6.28
admnegara.fisip.unila.ac.id,6.0,0.0,10.0,20.86,22.86,20.65,27.2,1.78
admnegara.fisip.unila.ac.id,7.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
admnegara.fisip.unila.ac.id,8.0,0.0,10.0,32.74,33.26,32.14,35.05,0.9
admnegara.fisip.unila.ac.id,9.0,0.0,10.0,33.43,34.56,32.12,42.96,3.3
admnegara.fisip.unila.ac.id,10.0,0.0,10.0,32.57,33.92,31.68,37.06,1.51
fbs.smoot.apple.com,1.0,0.0,10.0,6.02,6.35,3.06,14.45,3.88
fbs.smoot.apple.com,2.0,0.0,10.0,9.76,5.09,2.92,9.76,2.08
fbs.smoot.apple.com,3.0,0.0,10.0,8.94,5.67,3.46,8.94,1.66
fbs.smoot.apple.com,4.0,0.0,10.0,16.97,17.08,15.54,19.07,1.25
fbs.smoot.apple.com,5.0,0.0,10.0,19.19,20.66,18.86,22.61,1.41
fbs.smoot.apple.com,6.0,0.0,10.0,20.8,18.93,17.7,22.77,1.68
fbs.smoot.apple.com,7.0,0.0,10.0,21.31,19.14,17.18,21.99,1.65
fbs.smoot.apple.com,8.0,0.0,10.0,22.65,23.36,20.77,29.38,3.16
fbs.smoot.apple.com,9.0,0.0,10.0,92.34,29.0,20.56,92.34,22.27
fbs.smoot.apple.com,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
clanker-events.squarespace.com,1.0,0.0,10.0,38.91,25.45,2.13,122.35,39.3
clanker-events.squarespace.com,2.0,0.0,10.0,7.41,10.02,2.11,32.37,9.36
clanker-events.squarespace.com,3.0,0.0,10.0,14.37,17.94,2.71,70.23,22.21
clanker-events.squarespace.com,4.0,0.0,10.0,39.11,46.88,25.62,110.16,32.55
clanker-events.squarespace.com,5.0,0.0,10.0,40.47,40.29,25.66,86.62,23.73
clanker-events.squarespace.com,6.0,0.0,10.0,31.61,44.6,25.88,148.34,37.77
clanker-events.squarespace.com,7.0,0.0,10.0,30.41,46.64,26.5,118.71,30.79
clanker-events.squarespace.com,8.0,0.0,10.0,27.7,37.38,27.53,95.45,21.72
clanker-events.squarespace.com,9.0,0.0,10.0,27.43,35.64,26.54,68.02,16.21
clanker-events.squarespace.com,10.0,0.0,10.0,252.01,275.7,251.35,434.84,57.06
clanker-events.squarespace.com,11.0,0.0,10.0,251.27,264.7,251.03,344.72,28.76
static.whatsapp.net,1.0,0.0,10.0,65.29,79.92,2.39,273.5,94.44
static.whatsapp.net,2.0,0.0,10.0,4.04,35.78,2.17,174.95,53.47
static.whatsapp.net,3.0,0.0,10.0,133.68,31.99,2.53,133.68,43.74
static.whatsapp.net,4.0,0.0,10.0,43.64,185.87,14.28,587.52,224.93
static.whatsapp.net,5.0,0.0,10.0,90.47,198.26,14.56,561.75,220.0
static.whatsapp.net,6.0,0.0,10.0,35.28,167.21,17.29,462.79,187.66
static.whatsapp.net,7.0,0.0,10.0,285.29,163.65,20.77,366.53,135.08
static.whatsapp.net,8.0,0.0,10.0,185.47,121.5,17.78,271.47,95.21
static.whatsapp.net,9.0,0.0,10.0,81.96,66.22,18.83,170.19,48.16
static.whatsapp.net,10.0,0.0,10.0,638.06,125.43,17.25,638.06,195.81
assets.dhayxeqnylmaparu.net,1.0,0.0,10.0,46.06,10.09,3.41,46.06,12.89
assets.dhayxeqnylmaparu.net,2.0,0.0,10.0,2.77,14.97,2.77,71.93,23.2
assets.dhayxeqnylmaparu.net,3.0,0.0,10.0,4.05,4.98,2.87,7.71,1.64
assets.dhayxeqnylmaparu.net,4.0,0.0,10.0,16.27,24.37,14.44,90.94,23.48
assets.dhayxeqnylmaparu.net,5.0,0.0,10.0,31.41,29.67,27.0,36.5,2.98
assets.dhayxeqnylmaparu.net,6.0,0.0,10.0,27.61,31.32,27.61,39.18,3.2
assets.dhayxeqnylmaparu.net,7.0,0.0,10.0,28.23,36.13,27.21,100.46,22.64
assets.dhayxeqnylmaparu.net,8.0,0.0,10.0,29.1,24.56,21.89,29.98,2.79
assets.dhayxeqnylmaparu.net,9.0,0.0,10.0,22.37,23.9,21.09,27.19,2.18
assets.dhayxeqnylmaparu.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
assets.dhayxeqnylmaparu.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
assets.dhayxeqnylmaparu.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
assets.dhayxeqnylmaparu.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
assets.dhayxeqnylmaparu.net,14.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
assets.dhayxeqnylmaparu.net,15.0,0.0,10.0,22.48,25.19,22.31,34.47,3.71
stats.dhayxeqnylmaparu.net,1.0,0.0,10.0,5.18,5.69,3.17,12.57,2.63
